"gene","log2FoldChange","padj","pvalue","metabolite","comparison","region","row_id"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"dTTP","21_vs_3","plx","plx | 21_vs_3 | dTTP"
"Nme1",-0.1,0.0282857906457033,0.00466038651468809,"dUTP","21_vs_3","plx","plx | 21_vs_3 | dUTP"
"Nme2",0.1,0.0404471680143552,0.00775072191574169,"dUTP","21_vs_3","plx","plx | 21_vs_3 | dUTP"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"dUTP","21_vs_3","plx","plx | 21_vs_3 | dUTP"
"Abi1",-0.3,0.0189454058330837,0.00260790211594757,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef11",-0.3,0.014639720149682,0.00177515575603332,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef17",-0.2,0.00957747307865721,0.000911448805321663,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef18",-0.2,0.0250517618425169,0.0039426170843097,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef37",0.9,0.00217399009337484,0.000109614532550176,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef7",-0.2,0.000217725214990369,5.33543365832272e-06,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Arhgef9",-0.4,0.000259839095551925,6.66616908779671e-06,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Ctnnal1",0.5,0.0170469579166755,0.00222795601742719,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Dlg4",-0.4,8.17382392776625e-10,3.61038994812692e-12,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Dock1",0.4,0.00460866821663276,0.000320964307941205,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Dock2",1.2,1.77291386527425e-11,5.79278445724023e-14,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Dock5",0.6,0.019067061657734,0.00263733907845222,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Dock8",0.5,0.00458977312232184,0.000318537530786177,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Eif5",0.1,0.00131899204238199,5.67437128416285e-05,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Elmo2",-0.2,0.000223666165101601,5.52802054123385e-06,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Entpd1",0.4,0.000371089937692736,1.05980789369499e-05,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Entpd5",0.3,0.0181108583326177,0.00242617779079176,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gna15",0.8,0.000142193892283545,3.10594754730802e-06,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gnai2",0.2,0.00354338271673712,0.000219759622717707,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gnai3",0.2,0.0108252105779418,0.00111219262790253,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gnaz",-0.2,0.0349530486324782,0.00627704049986055,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gng11",0.7,0.0289996106412327,0.00481659897199635,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gng2",-0.3,0.00796604379020268,0.000709988655107917,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gng3",-0.2,0.012345591738664,0.00136004648371053,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gng8",0.7,0.0207994286324113,0.00301200088210476,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Gngt2",0.8,4.50105069367267e-06,5.25626419724588e-08,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Mcf2l",-0.2,0.0131042097958149,0.00149064648249119,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Pde10a",-0.2,0.0203828303695344,0.00292539926402466,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Pde1c",0.4,0.0466626013924304,0.00959679204531197,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Pde3a",-0.4,0.0485064849869916,0.0101345006752636,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Pde4b",0.2,0.00353736913546845,0.000219172626291505,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Pde8a",0.6,0.0385142357541738,0.00721020423691013,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Prex2",-0.4,2.92119155168915e-06,3.00136531541011e-08,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Psd3",-0.7,0.00191682542905711,9.30171231381256e-05,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Psd4",1,0.0144555452379376,0.00172918641514137,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rac2",1,1.06493595154981e-07,7.66789969349716e-10,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Ralgps2",-0.3,0.0107576595758472,0.0010915831735158,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rapgef2",-0.4,0.0330163546143507,0.0057874011809629,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rapgef3",0.3,0.0388178826351196,0.00732107098527668,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rapgefl1",-0.7,0.0160665526908186,0.00204061299841175,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rasgrp3",0.7,0.00413109416777752,0.0002714569048349,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Rit1",-0.1,0.0318000582324512,0.00548376389922465,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Sorbs3",0.4,0.0147524810655197,0.00179462382443795,"GMP","21_vs_3","plx","plx | 21_vs_3 | GMP"
"Abi1",-0.3,0.0189454058330837,0.00260790211594757,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Abr",-0.3,0.00466926150327544,0.000326596859550216,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Adcy2",-0.3,0.0251240377914665,0.00396007251447754,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Adcy3",-0.3,0.0278863034322568,0.00454996702017551,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Adcy6",-0.3,0.00205696317341516,0.000101529842150295,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Adcy7",0.5,0.00959748470391812,0.000916369024189677,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Adssl1",0.8,0.0029721184894726,0.000171600951632787,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Agap2",-0.6,0.0145296763249927,0.00174686675487146,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arf3",-0.3,0.048353002230894,0.0100907306041238,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arf5",-0.2,0.00817676932296762,0.000734212239080532,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arf6",0.2,0.0178341634016102,0.00236860825718729,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arfgap2",0.2,0.0060338238274862,0.000471329736872069,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arfgef1",-0.2,0.0179800018966356,0.00239885666981797,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arfgef2",0.2,0.0107510517698593,0.00109026216290217,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arfip1",0.2,0.040606853009063,0.0077978637943517,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arhgap21",-0.2,0.0223894691713675,0.00335997986758442,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arhgdib",0.5,3.63606369870463e-06,3.982135472049e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arhgef9",-0.4,0.000259839095551925,6.66616908779671e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Arl5b",-0.5,0.00027406520960664,7.16380290131714e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Cdc42ep1",0.6,0.0144388381562276,0.00172196708452378,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Cdc42ep2",0.6,0.0296951346165166,0.00498781954955226,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Cdc42se2",-0.3,0.0145107849592931,0.00174108347396854,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Cyth4",0.6,1.53644991707005e-07,1.13418581643702e-09,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Diaph1",-0.4,0.0265636436713643,0.00425770509381279,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Diras2",-0.5,0.0134194014878469,0.00154679977215153,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dnm1",-0.3,0.0123092024091492,0.00135328981529764,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dnm2",0.3,0.0162652180580645,0.00208204043452086,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock1",0.4,0.00460866821663276,0.000320964307941205,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock11",-0.3,0.0282556124727527,0.00465370467421994,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock2",1.2,1.77291386527425e-11,5.79278445724023e-14,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock5",0.6,0.019067061657734,0.00263733907845222,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock8",0.5,0.00458977312232184,0.000318537530786177,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Dock9",-0.3,0.0265566301674208,0.00425336722049754,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Eef1a1",0.1,0.00239991160826363,0.000125991516457153,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Eef1a2",-0.3,1.93774926449616e-05,2.90158113594734e-07,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Eef1b2",0.1,0.00733630080215948,0.000628115546382021,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Eftud2",-0.2,0.010845851484606,0.0011161796433058,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Eif5",0.1,0.00131899204238199,5.67437128416285e-05,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Enpp1",0.5,0.0379255332930826,0.00702902301034207,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Entpd1",0.4,0.000371089937692736,1.05980789369499e-05,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Entpd7",-0.3,0.0160951603893465,0.00204707612624229,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Erc1",-0.4,1.75516152338127e-06,1.67795438188564e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Fgd2",0.7,5.11181048766547e-06,6.03136107638874e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Fnbp1",0.4,0.0152269604468338,0.00187953042364259,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gbp2",0.6,0.0235516396424449,0.00362815238879802,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gbp3",0.7,0.0102451527955838,0.00101912211508076,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gbp6",0.9,0.00211966064769152,0.000105425125697491,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gbp7",0.5,0.000149015019244483,3.28199110576582e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gfm2",0.4,1.27267798061551e-09,6.08347313297181e-12,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gimap4",1.5,0.00624147922944425,0.000495859032387021,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gnai3",0.2,0.0108252105779418,0.00111219262790253,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gng11",0.7,0.0289996106412327,0.00481659897199635,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gng2",-0.3,0.00796604379020268,0.000709988655107917,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gng3",-0.2,0.012345591738664,0.00136004648371053,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gng8",0.7,0.0207994286324113,0.00301200088210476,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gngt2",0.8,4.50105069367267e-06,5.25626419724588e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gtpbp1",-0.1,0.038075945748074,0.00709359453974222,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Gucy1a2",-0.3,0.00947186205225783,0.000894058498307147,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Iqgap1",0.3,0.00307210049751288,0.000179603025946439,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Kalrn",-0.6,0.00686205576404326,0.00056633654396775,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Kpna3",-0.2,0.0106075010640195,0.00107190926951851,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Kpna4",-0.2,0.0190495025376884,0.00262922914662871,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Madd",-0.3,0.015786930675938,0.00198590360472409,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Mcf2l",-0.2,0.0131042097958149,0.00149064648249119,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nek9",0.2,0.00656629089186311,0.000530007384869933,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nin",-0.3,0.000244697291728182,6.12964716981106e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nkiras1",-0.1,0.0315741470286987,0.00542456616456917,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nme1",-0.1,0.0282857906457033,0.00466038651468809,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nme2",0.1,0.0404471680143552,0.00775072191574169,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Nras",0.2,0.0112543574678879,0.00118692715353837,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Ola1",-0.2,0.00271492759807773,0.00014965202649294,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Pak1",-0.1,0.0355436930986561,0.00643257615163553,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Pak2",0.2,0.0462718563566921,0.00947163369363401,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Pak3",-0.2,0.0029789663155953,0.000172678025675579,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Pck2",-0.3,0.0307187970147412,0.00523039237608046,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Plce1",0.3,0.00247611645220313,0.000131993622217641,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Pld1",0.4,0.0161793075125527,0.0020616942954823,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Polr2a",-0.2,0.0060924158815241,0.000477012534077097,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Prex2",-0.4,2.92119155168915e-06,3.00136531541011e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Psd4",1,0.0144555452379376,0.00172918641514137,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rab1a",-0.1,0.0062275023056889,0.000492627528958465,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rabep1",-0.1,0.0290707451410035,0.00484424469766586,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rabep2",0.3,0.0120503267114057,0.0013138917367915,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rac2",1,1.06493595154981e-07,7.66789969349716e-10,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Ranbp2",-0.2,0.0155918917478843,0.00194627413782812,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rap1a",0.2,0.0141963001446849,0.00168172368244092,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rapgef2",-0.4,0.0330163546143507,0.0057874011809629,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rapgef3",0.3,0.0388178826351196,0.00732107098527668,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rapgefl1",-0.7,0.0160665526908186,0.00204061299841175,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rasgrp1",-0.2,0.0380473056012397,0.00708595671571463,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rasgrp3",0.7,0.00413109416777752,0.0002714569048349,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rassf2",0.5,0.011483885300775,0.0012257260041488,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rassf4",0.8,0.0104260633504958,0.00104594984178145,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rhoa",0.2,0.0115722848733802,0.0012421633306333,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rhoj",0.5,0.00990839348779259,0.00096641819924595,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rhot1",-0.1,0.00133629213902575,5.76496820430424e-05,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rhpn2",0.4,0.013229571180873,0.00151410818389353,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rims1",-0.3,0.0102572476321164,0.00102094586766089,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rit1",-0.1,0.0318000582324512,0.00548376389922465,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rngtt",-0.2,0.000121365924967322,2.57826531057399e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rras2",-0.9,2.24333042198729e-06,2.18537059321083e-08,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Rundc3a",-0.2,0.0141963001446849,0.00167997709519996,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sec16a",-0.2,0.00643445767635391,0.000516251641486373,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sept10",0.5,0.00480544186843926,0.000339902072015822,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sh3rf1",-0.5,0.0431744028635549,0.0085490205810498,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sorbs3",0.4,0.0147524810655197,0.00179462382443795,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Stau2",-0.2,0.00341497774673048,0.00020739582252855,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Suclg2",0.3,0.000625509365612716,2.09297924114378e-05,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sytl1",1.3,0.00667775808941259,0.000544083432890134,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Sytl2",0.5,0.000310813905637262,8.31244305026137e-06,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Tbcd",0.2,0.0193188986311087,0.0026897068887385,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Tnpo2",-0.2,0.0263205816590474,0.00420384505115245,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Trio",-0.3,0.000427979545908693,1.25594530021006e-05,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Tuba4a",-0.2,0.0132214369190976,0.00151198135034153,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Tubb2a",-0.3,0.00412886467843891,0.000271060578211788,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Tubb2b",-0.2,0.0386197177161265,0.00725587497693895,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Xpo7",-0.1,0.0124884918752433,0.00138300666478341,"GTP","21_vs_3","plx","plx | 21_vs_3 | GTP"
"Entpd1",0.4,0.000371089937692736,1.05980789369499e-05,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Nme1",-0.1,0.0282857906457033,0.00466038651468809,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Nme2",0.1,0.0404471680143552,0.00775072191574169,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Pck2",-0.3,0.0307187970147412,0.00523039237608046,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Suclg2",0.3,0.000625509365612716,2.09297924114378e-05,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"ITP","21_vs_3","plx","plx | 21_vs_3 | ITP"
"Trmt2a",0.1,0.0114444984018033,0.00121442086943011,"mU","21_vs_3","plx","plx | 21_vs_3 | mU"
"Trmt2b",0.4,0.0148926831718055,0.00181754353225218,"mU","21_vs_3","plx","plx | 21_vs_3 | mU"
"Cda",0.6,0.0485869206692986,0.0101601257235491,"UpseudoU","21_vs_3","plx","plx | 21_vs_3 | UpseudoU"
"Trub2",0.2,0.0270075302096704,0.0043566331178666,"UpseudoU","21_vs_3","plx","plx | 21_vs_3 | UpseudoU"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"UpseudoU","21_vs_3","plx","plx | 21_vs_3 | UpseudoU"
"Enpp1",0.5,0.0379255332930826,0.00702902301034207,"UMPpseudoUMP","21_vs_3","plx","plx | 21_vs_3 | UMPpseudoUMP"
"Enpp3",1.5,0.0058530503786645,0.000446230016162478,"UMPpseudoUMP","21_vs_3","plx","plx | 21_vs_3 | UMPpseudoUMP"
"Entpd1",0.4,0.000371089937692736,1.05980789369499e-05,"UMPpseudoUMP","21_vs_3","plx","plx | 21_vs_3 | UMPpseudoUMP"
"Entpd5",0.3,0.0181108583326177,0.00242617779079176,"UMPpseudoUMP","21_vs_3","plx","plx | 21_vs_3 | UMPpseudoUMP"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"UMPpseudoUMP","21_vs_3","plx","plx | 21_vs_3 | UMPpseudoUMP"
"Entpd1",0.4,0.000371089937692736,1.05980789369499e-05,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Nme1",-0.1,0.0282857906457033,0.00466038651468809,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Nme2",0.1,0.0404471680143552,0.00775072191574169,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Polr2a",-0.2,0.0060924158815241,0.000477012534077097,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Polr3f",-0.2,0.0207994286324113,0.00301398765058189,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Uap1l1",0.5,4.17207952305728e-08,2.72635438065098e-10,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Uck2",-0.2,0.0129852896847476,0.0014731904252981,"UTPpseudoUTP","21_vs_3","plx","plx | 21_vs_3 | UTPpseudoUTP"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"ca5dC","21_vs_3","plx","plx | 21_vs_3 | ca5dC"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"ca5dC","21_vs_3","plx","plx | 21_vs_3 | ca5dC"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"m5dCTP","21_vs_3","plx","plx | 21_vs_3 | m5dCTP"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"m5dCTP","21_vs_3","plx","plx | 21_vs_3 | m5dCTP"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"m6dATP","21_vs_3","plx","plx | 21_vs_3 | m6dATP"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"m6dATP","21_vs_3","plx","plx | 21_vs_3 | m6dATP"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"mCMPhm5dCMP","21_vs_3","plx","plx | 21_vs_3 | mCMPhm5dCMP"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"mCMPhm5dCMP","21_vs_3","plx","plx | 21_vs_3 | mCMPhm5dCMP"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"mCTPhm5dCTP","21_vs_3","plx","plx | 21_vs_3 | mCTPhm5dCTP"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"mCTPhm5dCTP","21_vs_3","plx","plx | 21_vs_3 | mCTPhm5dCTP"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"f5dC","21_vs_3","plx","plx | 21_vs_3 | f5dC"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"f5dC","21_vs_3","plx","plx | 21_vs_3 | f5dC"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"f5dC","21_vs_3","plx","plx | 21_vs_3 | f5dC"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"f5dCTP","21_vs_3","plx","plx | 21_vs_3 | f5dCTP"
"Polb",-0.1,0.00623458015952498,0.000494933694517866,"f5dCTP","21_vs_3","plx","plx | 21_vs_3 | f5dCTP"
"Poll",0.3,0.0366214593891114,0.00670518158839785,"f5dCTP","21_vs_3","plx","plx | 21_vs_3 | f5dCTP"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"f5dCTP","21_vs_3","plx","plx | 21_vs_3 | f5dCTP"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"f5dCTP","21_vs_3","plx","plx | 21_vs_3 | f5dCTP"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"m5dC","21_vs_3","plx","plx | 21_vs_3 | m5dC"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"m5dC","21_vs_3","plx","plx | 21_vs_3 | m5dC"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"m5dC","21_vs_3","plx","plx | 21_vs_3 | m5dC"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"m6dA","21_vs_3","plx","plx | 21_vs_3 | m6dA"
"Hnrnpc",-0.1,0.0139601563444897,0.0016395391459221,"m6dA","21_vs_3","plx","plx | 21_vs_3 | m6dA"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"mA","21_vs_3","plx","plx | 21_vs_3 | mA"
"Ythdc2",-0.2,0.00936470889555166,0.000878844526955928,"mA","21_vs_3","plx","plx | 21_vs_3 | mA"
"Alkbh3",0.3,0.0144715888164492,0.00173287797348297,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Enpp3",1.5,0.0058530503786645,0.000446230016162478,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Nsun7",-0.2,0.046149472289022,0.00942703566574322,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Tet2",-0.2,0.0179634534927209,0.00239121423633968,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Tet3",-0.2,0.021073364787586,0.00307426678724728,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Uhrf2",-0.2,0.0280654777986211,0.0045986152283334,"mChm5dC","21_vs_3","plx","plx | 21_vs_3 | mChm5dC"
"Entpd1",0.4,0.0244351117015902,0.000524693614177892,"CMP","26_vs_3","plx","plx | 26_vs_3 | CMP"
